person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
23,35000,0.0,3.0,5.0,1.0,12000,10.0,1,0.34,0.0,4
35,17640,1.0,,2.0,3.0,4000,16.29,1,0.23,0.0,7
30,36000,0.0,5.0,1.0,2.0,11500,15.27,1,0.32,1.0,8
22,48000,0.0,6.0,3.0,1.0,15000,9.63,1,0.31,0.0,4
35,19820,0.0,0.0,0.0,1.0,4000,11.12,1,0.2,0.0,10
30,75000,2.0,9.0,4.0,2.0,14000,13.79,1,0.19,0.0,8
30,73000,0.0,4.0,3.0,2.0,12000,14.26,1,0.16,1.0,5
25,23000,0.0,0.0,5.0,3.0,7000,12.49,1,0.3,1.0,4
23,95000,0.0,0.0,5.0,3.0,20000,14.59,1,0.21,1.0,2
27,30000,0.0,2.0,3.0,1.0,11500,10.36,1,0.38,0.0,6
26,14040,0.0,1.0,5.0,1.0,4750,10.25,1,0.34,0.0,2
27,10000,0.0,2.0,3.0,3.0,1200,14.11,1,0.12,1.0,6
24,18200,0.0,8.0,1.0,0.0,4500,8.94,1,0.25,0.0,2
24,25000,0.0,2.0,5.0,0.0,5000,8.94,1,0.2,0.0,2
40,540600,2.0,8.0,2.0,3.0,35000,15.99,1,0.06,1.0,11
36,372000,0.0,4.0,5.0,4.0,2000,,1,0.01,1.0,14
26,28000,0.0,10.0,2.0,3.0,13000,16.29,1,0.46,1.0,3
29,66000,2.0,4.0,5.0,4.0,8200,17.04,1,0.12,1.0,7
23,50000,2.0,7.0,2.0,3.0,7500,15.62,1,0.15,0.0,3
25,69360,2.0,2.0,2.0,5.0,22000,19.79,1,0.27,1.0,3
27,34800,0.0,2.0,3.0,3.0,4000,14.54,1,0.11,1.0,7
44,62400,0.0,,0.0,4.0,10000,16.82,1,0.16,0.0,15
26,30576,2.0,10.0,2.0,3.0,3000,14.46,1,0.1,1.0,2
28,30416,0.0,7.0,4.0,3.0,7000,14.96,1,0.23,1.0,7
22,33000,0.0,1.0,3.0,1.0,16000,10.99,1,0.48,0.0,2
32,77000,2.0,14.0,5.0,1.0,23000,11.49,1,0.3,0.0,6
23,55200,2.0,1.0,0.0,4.0,15250,15.68,1,0.28,0.0,2
22,33000,0.0,,5.0,2.0,9800,,1,0.3,0.0,2
23,46272,0.0,7.0,5.0,1.0,16750,11.99,1,0.36,0.0,3
36,16107,0.0,1.0,1.0,1.0,3500,10.36,1,0.22,0.0,14
22,8000,0.0,,2.0,0.0,2100,7.51,1,0.26,0.0,2
27,12000,1.0,0.0,1.0,3.0,8125,14.42,1,0.68,1.0,5
22,98000,2.0,1.0,4.0,0.0,9000,9.63,1,0.09,0.0,2
26,30000,0.0,1.0,0.0,1.0,4000,11.83,1,0.13,0.0,4
21,15600,0.0,0.0,2.0,0.0,2800,7.4,1,0.18,0.0,4
23,76000,2.0,8.0,5.0,1.0,6000,11.49,1,0.08,0.0,2
25,39996,2.0,9.0,5.0,3.0,1500,,1,0.04,1.0,3
30,98000,2.0,6.0,4.0,1.0,35000,10.59,1,0.36,0.0,8
24,70000,0.0,8.0,1.0,1.0,24000,10.99,1,0.34,0.0,4
29,18000,0.0,2.0,1.0,2.0,3600,15.27,1,0.2,0.0,6
38,59475,2.0,10.0,2.0,3.0,18125,14.84,1,0.26,1.0,13
27,32000,2.0,3.0,4.0,1.0,4500,9.99,1,0.14,0.0,8
30,98000,0.0,14.0,0.0,2.0,8525,10.78,1,0.09,0.0,9
44,35000,0.0,3.0,5.0,3.0,4500,14.59,1,0.13,1.0,11
22,46610,0.0,6.0,5.0,1.0,18000,10.71,1,0.39,0.0,3
22,48000,0.0,6.0,2.0,0.0,16500,8.9,1,0.34,0.0,4
23,55000,0.0,4.0,1.0,3.0,25000,15.65,1,0.45,1.0,3
22,91800,2.0,0.0,2.0,3.0,16800,15.62,1,0.16,1.0,4
26,54000,2.0,10.0,2.0,0.0,8500,5.42,1,0.16,0.0,3
24,38272,0.0,1.0,3.0,2.0,15250,14.17,1,0.4,1.0,2
24,24000,0.0,6.0,5.0,1.0,10000,10.99,1,0.42,0.0,4
21,29400,2.0,0.0,2.0,1.0,12000,11.83,1,0.41,0.0,4
35,14400,0.0,1.0,4.0,1.0,3000,,1,0.21,0.0,7
31,74000,2.0,13.0,3.0,2.0,1500,12.68,1,0.02,0.0,10
23,108000,2.0,5.0,5.0,3.0,10000,,1,0.09,1.0,2
53,54000,0.0,,2.0,3.0,10000,14.59,1,0.19,1.0,27
25,58000,0.0,9.0,2.0,1.0,19900,11.83,1,0.34,0.0,4
24,28800,0.0,5.0,2.0,1.0,12250,9.99,1,0.43,0.0,4
38,30132,0.0,,2.0,2.0,3000,13.85,1,0.1,1.0,14
28,35000,0.0,2.0,1.0,2.0,12500,,1,0.36,0.0,10
26,66000,0.0,2.0,0.0,3.0,15000,16.02,1,0.23,0.0,2
28,29000,0.0,8.0,4.0,1.0,14000,11.99,1,0.48,0.0,9
22,15000,0.0,3.0,1.0,1.0,3000,9.91,1,0.2,0.0,3
25,59623,2.0,9.0,2.0,1.0,3400,,1,0.05,0.0,2
26,35000,0.0,0.0,3.0,2.0,12000,10.91,1,0.34,1.0,3
22,34560,0.0,2.0,4.0,4.0,1200,19.29,1,0.03,0.0,2
39,96500,0.0,4.0,5.0,3.0,14400,15.2,1,0.15,0.0,11
28,12000,0.0,0.0,2.0,2.0,2400,12.68,1,0.2,0.0,8
23,39000,0.0,3.0,5.0,3.0,8000,16.49,1,0.21,0.0,3
22,15090,0.0,0.0,1.0,0.0,7000,8.94,1,0.46,0.0,4
28,103000,2.0,12.0,4.0,2.0,20000,14.17,1,0.19,1.0,9
24,34320,0.0,5.0,2.0,4.0,14400,16.82,1,0.42,1.0,3
26,39000,0.0,1.0,3.0,3.0,15000,16.07,1,0.38,1.0,4
29,85000,0.0,1.0,0.0,1.0,35000,11.99,1,0.41,0.0,8
36,17640,1.0,4.0,4.0,0.0,5875,7.9,1,0.33,0.0,12
21,18000,1.0,3.0,4.0,3.0,4900,14.54,1,0.27,1.0,4
37,49000,0.0,2.0,5.0,2.0,3000,,1,0.06,1.0,14
25,58650,2.0,0.0,2.0,0.0,5200,6.54,1,0.08,0.0,2
24,19200,0.0,2.0,5.0,1.0,5000,,1,0.26,0.0,3
32,40277,0.0,5.0,2.0,1.0,15000,11.71,1,0.37,0.0,8
25,12000,0.0,3.0,5.0,2.0,4350,12.98,1,0.36,1.0,4
27,14000,0.0,5.0,4.0,1.0,4750,10.0,1,0.34,0.0,9
25,48996,2.0,8.0,0.0,1.0,5000,9.88,1,0.1,0.0,2
34,33666,0.0,4.0,0.0,3.0,8000,17.49,1,0.24,1.0,9
25,102000,2.0,4.0,2.0,1.0,25000,10.99,1,0.21,0.0,2
25,49200,0.0,,3.0,3.0,18250,14.83,1,0.37,0.0,3
26,60000,2.0,7.0,1.0,3.0,15000,14.59,1,0.25,1.0,4
23,39000,0.0,1.0,5.0,3.0,6000,15.99,1,0.15,1.0,3
26,45000,0.0,4.0,0.0,1.0,10000,11.86,1,0.22,0.0,4
22,89250,2.0,3.0,2.0,1.0,25000,12.53,1,0.24,0.0,4
22,30000,0.0,1.0,0.0,1.0,9375,11.71,1,0.31,0.0,2
29,40000,0.0,3.0,2.0,1.0,14150,12.69,1,0.35,0.0,7
22,30000,0.0,2.0,3.0,3.0,12000,14.46,1,0.4,0.0,2
23,27000,0.0,6.0,2.0,1.0,10000,10.65,1,0.37,0.0,3
22,19008,1.0,,0.0,0.0,12000,5.42,1,0.63,0.0,4
27,20000,0.0,4.0,3.0,2.0,3250,,1,0.16,0.0,5
21,36000,0.0,3.0,1.0,2.0,18500,10.91,1,0.51,0.0,3
33,468000,2.0,14.0,5.0,3.0,3750,15.62,1,0.01,1.0,10
22,66960,0.0,1.0,3.0,0.0,23400,7.49,1,0.35,0.0,2
30,36400,0.0,2.0,2.0,1.0,12000,10.65,1,0.33,0.0,9
52,71520,0.0,0.0,1.0,4.0,7000,16.82,1,0.1,1.0,24
25,38556,0.0,9.0,0.0,2.0,20000,11.22,1,0.52,1.0,4
66,43000,0.0,17.0,5.0,3.0,22250,14.59,1,0.52,1.0,23
32,31000,2.0,5.0,5.0,1.0,13000,,1,0.42,0.0,8
24,32000,0.0,2.0,4.0,4.0,4000,17.93,1,0.13,0.0,3
32,41000,0.0,2.0,2.0,3.0,6400,15.65,1,0.16,1.0,6
28,25000,0.0,5.0,2.0,0.0,8000,6.91,1,0.32,0.0,6
28,42000,0.0,1.0,0.0,4.0,3200,16.32,1,0.08,1.0,8
34,118000,2.0,1.0,1.0,2.0,25000,11.78,1,0.21,0.0,7
25,58000,0.0,5.0,5.0,3.0,15000,18.25,1,0.26,0.0,2
21,33000,0.0,0.0,4.0,2.0,2000,12.61,1,0.06,1.0,3
26,148000,0.0,1.0,5.0,4.0,20000,17.99,1,0.14,0.0,3
35,20000,0.0,2.0,0.0,2.0,8500,13.57,1,0.42,0.0,10
23,54000,0.0,2.0,0.0,1.0,20000,11.12,1,0.37,0.0,2
24,45000,0.0,0.0,1.0,4.0,6000,17.19,1,0.13,1.0,3
37,35000,0.0,5.0,2.0,0.0,4000,9.32,1,0.11,0.0,16
22,30000,2.0,3.0,4.0,2.0,10000,13.49,1,0.33,0.0,2
28,29000,0.0,6.0,1.0,2.0,13000,14.26,1,0.45,1.0,8
30,45000,0.0,11.0,2.0,2.0,5000,12.73,1,0.11,1.0,8
26,34000,2.0,5.0,1.0,1.0,5500,10.65,1,0.16,0.0,3
22,28000,0.0,6.0,4.0,1.0,1000,10.25,1,0.04,0.0,4
28,44104,0.0,4.0,3.0,1.0,15000,,1,0.34,0.0,10
24,47000,0.0,8.0,3.0,4.0,15000,18.64,1,0.32,0.0,4
29,36000,0.0,0.0,2.0,1.0,14400,10.62,1,0.4,0.0,6
23,36000,0.0,2.0,5.0,3.0,16750,15.28,1,0.47,1.0,4
24,70000,0.0,8.0,3.0,4.0,20000,14.88,1,0.29,0.0,4
32,45400,0.0,4.0,0.0,1.0,15000,12.18,1,0.33,0.0,6
24,60000,0.0,8.0,0.0,3.0,20000,13.87,1,0.33,0.0,4
35,15000,1.0,3.0,4.0,0.0,3700,9.32,1,0.25,0.0,6
23,82000,0.0,7.0,4.0,3.0,15000,18.25,1,0.18,1.0,2
22,19000,0.0,5.0,3.0,2.0,3000,13.06,1,0.16,0.0,2
33,50000,2.0,14.0,5.0,3.0,10000,16.89,1,0.2,0.0,7
38,25200,0.0,0.0,5.0,3.0,6000,14.59,1,0.24,0.0,12
33,18720,1.0,0.0,5.0,2.0,3500,13.16,1,0.19,1.0,6
21,28800,0.0,2.0,4.0,1.0,6000,10.62,1,0.21,0.0,3
30,64000,2.0,,5.0,1.0,10000,10.25,1,0.16,0.0,8
23,38400,0.0,5.0,1.0,1.0,13000,11.71,1,0.34,0.0,3
34,66000,0.0,5.0,5.0,3.0,12000,14.3,1,0.18,0.0,6
23,52102,2.0,1.0,2.0,1.0,3500,10.75,1,0.06,0.0,3
22,68400,2.0,0.0,5.0,3.0,10000,15.95,1,0.15,0.0,4
23,49635,2.0,6.0,0.0,0.0,12000,7.29,1,0.24,0.0,3
26,20000,0.0,9.0,1.0,0.0,6200,5.99,1,0.31,0.0,4
22,27996,0.0,1.0,3.0,4.0,5000,17.51,1,0.18,0.0,4
23,25960,0.0,1.0,3.0,1.0,12250,10.37,1,0.47,0.0,4
24,51000,0.0,8.0,3.0,1.0,20000,10.38,1,0.39,0.0,3
25,30000,0.0,9.0,2.0,0.0,10000,7.51,1,0.33,0.0,2
26,108160,0.0,4.0,1.0,4.0,35000,18.39,1,0.32,0.0,4
24,115000,2.0,3.0,5.0,3.0,12000,15.05,1,0.1,0.0,4
22,100580,0.0,6.0,5.0,3.0,25000,14.96,1,0.25,1.0,2
27,46800,2.0,,2.0,3.0,8000,15.7,1,0.17,0.0,8
30,31500,0.0,0.0,2.0,2.0,12250,13.85,1,0.39,0.0,5
26,54000,0.0,7.0,5.0,3.0,25000,14.83,1,0.46,1.0,2
30,23748,2.0,,2.0,2.0,6100,14.27,1,0.26,1.0,10
23,65000,0.0,0.0,2.0,1.0,20000,10.65,1,0.31,0.0,3
25,19404,0.0,0.0,5.0,0.0,4000,8.63,1,0.21,0.0,3
53,70000,0.0,6.0,0.0,3.0,24000,16.77,1,0.34,0.0,20
24,43000,2.0,8.0,5.0,3.0,10000,16.89,1,0.23,1.0,2
31,138000,0.0,0.0,0.0,3.0,24000,15.65,1,0.17,1.0,5
32,55000,0.0,0.0,5.0,1.0,18000,10.38,1,0.33,0.0,7
26,32000,0.0,6.0,2.0,0.0,12000,8.94,1,0.38,0.0,3
26,54000,0.0,0.0,2.0,3.0,13200,14.91,1,0.24,1.0,2
31,16000,0.0,1.0,1.0,2.0,3000,13.85,1,0.19,1.0,6
24,64000,0.0,8.0,5.0,3.0,30000,14.54,1,0.47,1.0,3
28,15000,2.0,0.0,4.0,3.0,4000,15.37,1,0.27,0.0,10
22,32000,0.0,7.0,1.0,2.0,14000,12.23,1,0.44,0.0,3
33,34000,0.0,17.0,5.0,3.0,11175,14.96,1,0.33,0.0,8
23,45000,0.0,1.0,5.0,0.0,17625,8.9,1,0.39,0.0,4
39,55059,0.0,16.0,4.0,1.0,24000,12.53,1,0.44,0.0,11
23,42720,0.0,1.0,1.0,3.0,10000,16.89,1,0.23,1.0,4
21,51000,0.0,5.0,3.0,3.0,1600,15.62,1,0.03,0.0,4
22,18000,0.0,0.0,0.0,1.0,3600,,1,0.2,0.0,2
22,78000,0.0,6.0,5.0,1.0,21600,11.26,1,0.28,0.0,3
28,45996,0.0,0.0,2.0,3.0,11000,14.74,1,0.24,1.0,7
23,108000,0.0,7.0,5.0,1.0,10000,,1,0.09,0.0,3
25,32000,0.0,1.0,2.0,3.0,6000,12.92,1,0.19,0.0,2
25,49000,0.0,10.0,1.0,0.0,9600,7.51,1,0.2,0.0,2
37,35000,0.0,0.0,5.0,3.0,7000,16.77,1,0.2,0.0,17
28,92000,2.0,8.0,0.0,2.0,7750,14.22,1,0.08,0.0,6
21,18000,1.0,,1.0,1.0,5000,11.11,1,0.28,0.0,2
22,21600,0.0,1.0,1.0,3.0,2400,16.29,1,0.11,0.0,4
40,98004,0.0,4.0,5.0,5.0,25000,19.04,1,0.26,1.0,16
21,33000,0.0,5.0,5.0,3.0,10000,,1,0.3,0.0,4
22,30000,0.0,4.0,4.0,3.0,8500,15.05,1,0.28,1.0,4
36,31200,0.0,0.0,1.0,0.0,10000,6.91,1,0.32,0.0,15
25,37000,0.0,1.0,5.0,5.0,4200,,1,0.11,1.0,2
21,33996,0.0,3.0,0.0,1.0,5000,9.25,1,0.15,0.0,3
28,70000,2.0,12.0,5.0,0.0,9000,5.42,1,0.13,0.0,7
26,37000,0.0,0.0,0.0,1.0,14000,9.88,1,0.38,0.0,4
23,42000,2.0,7.0,1.0,0.0,10500,7.66,1,0.25,0.0,2
25,62000,2.0,2.0,4.0,4.0,20000,17.04,1,0.32,0.0,3
25,85000,0.0,7.0,2.0,4.0,20000,17.39,1,0.2,0.0,2
24,16800,2.0,,1.0,0.0,3900,,1,0.23,0.0,2
22,67200,0.0,6.0,5.0,4.0,4800,16.7,1,0.07,1.0,2
27,44000,2.0,3.0,5.0,1.0,24000,8.88,1,0.55,0.0,9
22,41500,0.0,3.0,3.0,3.0,7000,15.7,1,0.17,1.0,3
31,10800,0.0,4.0,2.0,2.0,2000,14.72,1,0.19,1.0,6
24,18000,0.0,3.0,2.0,3.0,5400,15.99,1,0.3,1.0,3
25,62000,0.0,3.0,2.0,0.0,20000,6.54,1,0.32,0.0,3
28,37000,2.0,3.0,4.0,2.0,6000,12.53,1,0.16,0.0,9
23,18000,0.0,1.0,4.0,3.0,3000,15.99,1,0.17,1.0,2
27,48000,0.0,3.0,5.0,3.0,10800,15.99,1,0.23,0.0,8
24,87220,2.0,7.0,3.0,2.0,8000,,1,0.09,1.0,3
25,54000,0.0,8.0,5.0,2.0,19000,,1,0.35,1.0,4
23,55488,0.0,4.0,2.0,3.0,5000,15.21,1,0.08,0.0,2
31,121000,2.0,2.0,3.0,3.0,12000,16.29,1,0.1,1.0,6
24,51000,0.0,3.0,0.0,0.0,12000,7.88,1,0.24,0.0,3
22,13200,0.0,0.0,3.0,1.0,2500,9.91,1,0.19,0.0,4
36,53800,2.0,20.0,5.0,3.0,18200,18.25,1,0.34,1.0,12
28,19200,1.0,2.0,0.0,3.0,4700,15.31,1,0.24,1.0,5
23,14000,0.0,2.0,1.0,3.0,2300,15.33,1,0.16,0.0,2
25,12000,0.0,,5.0,1.0,3600,9.62,1,0.3,0.0,2
23,46500,0.0,0.0,2.0,3.0,8400,16.89,1,0.18,1.0,3
41,32004,0.0,2.0,4.0,3.0,1500,14.74,1,0.05,0.0,17
37,15000,1.0,0.0,3.0,0.0,5000,7.74,1,0.33,0.0,13
41,52106,0.0,4.0,5.0,2.0,5000,12.84,1,0.1,0.0,17
22,30000,0.0,0.0,4.0,2.0,9000,13.49,1,0.3,1.0,4
21,14400,1.0,0.0,4.0,1.0,3000,,1,0.21,0.0,4
24,18000,0.0,0.0,5.0,1.0,4000,,1,0.22,0.0,3
38,18720,0.0,0.0,3.0,3.0,6000,15.99,1,0.32,0.0,12
32,27500,0.0,,4.0,1.0,4000,10.62,1,0.15,0.0,7
29,40000,3.0,2.0,5.0,4.0,15000,16.63,1,0.38,1.0,10
22,27000,0.0,3.0,2.0,3.0,6250,15.99,1,0.23,1.0,4
26,71400,1.0,9.0,2.0,4.0,16500,16.45,1,0.2,0.0,3
43,11340,0.0,4.0,1.0,2.0,1950,,1,0.17,0.0,11
22,24000,0.0,0.0,5.0,2.0,3000,,1,0.13,0.0,4
28,29000,0.0,4.0,5.0,3.0,10000,16.77,1,0.34,0.0,10
21,12000,0.0,5.0,0.0,0.0,3000,8.9,1,0.25,0.0,3
29,76000,2.0,13.0,4.0,5.0,20000,16.08,1,0.26,1.0,6
25,54000,2.0,,5.0,3.0,10000,16.89,1,0.19,1.0,2
32,86000,2.0,6.0,5.0,4.0,15000,16.4,1,0.17,1.0,5
27,42996,0.0,11.0,2.0,2.0,7500,11.91,1,0.17,0.0,7
23,29000,0.0,0.0,1.0,4.0,10000,17.93,1,0.34,1.0,3
26,44000,2.0,10.0,0.0,3.0,20000,17.27,1,0.45,1.0,2
26,74004,0.0,10.0,5.0,3.0,25000,,1,0.34,1.0,4
31,30000,0.0,0.0,4.0,1.0,7200,,1,0.24,0.0,10
35,26000,0.0,3.0,0.0,0.0,8000,7.9,1,0.31,0.0,10
23,113000,0.0,8.0,5.0,3.0,35000,18.25,1,0.31,0.0,4
23,44400,0.0,4.0,3.0,3.0,5000,16.29,1,0.11,1.0,4
27,31897,0.0,8.0,2.0,2.0,14125,12.68,1,0.44,0.0,10
24,56000,0.0,2.0,1.0,2.0,18000,13.48,1,0.32,0.0,3
25,47000,0.0,4.0,2.0,1.0,19000,11.99,1,0.4,0.0,2
26,24000,0.0,1.0,4.0,1.0,3625,11.11,1,0.15,0.0,4
23,25920,0.0,4.0,1.0,3.0,10000,15.58,1,0.39,0.0,2
34,59000,0.0,0.0,1.0,3.0,4100,14.91,1,0.07,0.0,10
24,28800,0.0,0.0,4.0,2.0,2400,14.26,1,0.08,1.0,4
23,19200,1.0,,4.0,0.0,6000,6.54,1,0.31,0.0,4
24,43995,0.0,,1.0,2.0,7400,13.99,1,0.17,1.0,3
25,32000,0.0,1.0,1.0,3.0,5000,15.37,1,0.16,1.0,3
26,57800,2.0,0.0,2.0,3.0,15000,,1,0.22,1.0,3
28,48000,2.0,13.0,0.0,2.0,5000,15.27,1,0.1,1.0,5
26,35000,0.0,10.0,1.0,1.0,12875,,1,0.37,0.0,3
24,14400,1.0,5.0,0.0,0.0,6000,7.49,1,0.42,0.0,3
27,36000,0.0,11.0,4.0,3.0,15000,16.77,1,0.42,0.0,9
28,58704,0.0,5.0,5.0,2.0,23500,14.72,1,0.4,0.0,7
23,44000,0.0,7.0,1.0,0.0,16000,8.49,1,0.36,0.0,4
28,34000,0.0,,0.0,0.0,5000,7.9,1,0.15,0.0,5
26,51600,0.0,10.0,4.0,1.0,5500,11.99,1,0.11,0.0,3
22,30000,0.0,4.0,1.0,1.0,10000,11.86,1,0.33,0.0,2
34,60500,0.0,3.0,5.0,3.0,11200,15.62,1,0.19,1.0,10
28,54000,0.0,2.0,1.0,2.0,13000,15.23,1,0.24,0.0,9
21,34000,0.0,5.0,5.0,2.0,7800,13.79,1,0.23,0.0,2
45,27012,2.0,20.0,0.0,0.0,6000,5.99,1,0.22,0.0,13
27,12000,0.0,0.0,3.0,2.0,4000,14.22,1,0.33,1.0,7
32,62000,0.0,8.0,3.0,3.0,10000,17.27,1,0.16,1.0,7
23,10008,0.0,,5.0,1.0,1600,10.36,1,0.16,0.0,2
21,36000,0.0,5.0,2.0,3.0,20000,,1,0.56,1.0,2
22,30000,0.0,6.0,5.0,1.0,10000,10.37,1,0.33,0.0,4
24,27000,0.0,0.0,5.0,2.0,10000,12.73,1,0.37,0.0,2
29,49000,0.0,3.0,0.0,2.0,6000,13.99,1,0.12,0.0,6
25,49000,0.0,9.0,5.0,0.0,10000,6.62,1,0.2,0.0,2
31,36000,0.0,2.0,3.0,3.0,2800,16.0,1,0.08,0.0,9
28,48096,0.0,4.0,5.0,4.0,1200,17.56,1,0.02,1.0,5
27,34000,0.0,3.0,2.0,3.0,10000,16.77,1,0.29,0.0,7
24,32000,0.0,1.0,4.0,2.0,6000,13.49,1,0.19,0.0,3
26,238000,2.0,2.0,1.0,1.0,25000,9.25,1,0.11,0.0,4
25,63000,0.0,3.0,2.0,1.0,20000,12.42,1,0.32,0.0,3
38,18000,0.0,4.0,1.0,2.0,3000,13.23,1,0.17,1.0,14
26,55080,2.0,10.0,2.0,0.0,2500,7.66,1,0.04,0.0,3
22,12000,0.0,0.0,1.0,0.0,6700,7.66,1,0.56,0.0,4
22,83000,0.0,6.0,5.0,4.0,24000,19.69,1,0.29,0.0,3
35,123000,0.0,2.0,4.0,4.0,25000,17.19,1,0.2,0.0,6
24,35004,3.0,6.0,2.0,0.0,18225,9.63,1,0.52,0.0,3
25,48000,0.0,7.0,4.0,3.0,9000,15.05,1,0.19,1.0,3
32,36500,0.0,2.0,4.0,0.0,5000,6.91,1,0.14,0.0,5
23,44000,2.0,7.0,0.0,0.0,10000,8.49,1,0.23,0.0,4
24,56004,2.0,5.0,5.0,1.0,6000,10.0,1,0.11,0.0,3
32,30000,0.0,5.0,1.0,2.0,14300,13.49,1,0.48,0.0,8
24,30000,0.0,4.0,5.0,3.0,10000,,1,0.33,1.0,3
23,39000,0.0,5.0,0.0,2.0,8400,13.79,1,0.22,0.0,2
33,248735,0.0,4.0,5.0,3.0,25000,14.11,1,0.1,1.0,6
28,39000,0.0,6.0,2.0,3.0,8000,14.91,1,0.21,1.0,7
25,29004,0.0,0.0,4.0,3.0,3200,17.49,1,0.11,1.0,2
21,19500,2.0,0.0,1.0,1.0,15000,9.64,1,0.77,0.0,2
44,45000,0.0,0.0,3.0,1.0,15775,10.99,1,0.35,0.0,12
30,26400,0.0,14.0,5.0,2.0,3250,14.35,1,0.12,0.0,9
29,31200,0.0,2.0,0.0,1.0,6000,11.46,1,0.19,0.0,10
25,64000,0.0,7.0,1.0,3.0,8000,15.28,1,0.13,0.0,4
22,32376,0.0,1.0,1.0,2.0,10000,13.61,1,0.31,1.0,4
23,30000,0.0,3.0,0.0,1.0,10000,11.48,1,0.33,0.0,4
29,228000,2.0,11.0,5.0,3.0,35000,14.91,1,0.15,0.0,8
29,35000,0.0,4.0,2.0,0.0,11000,8.59,1,0.31,0.0,10
31,25000,0.0,0.0,2.0,0.0,13000,8.9,1,0.52,0.0,7
22,27048,0.0,0.0,1.0,2.0,10000,12.61,1,0.37,1.0,4
31,78996,0.0,5.0,4.0,0.0,6000,7.51,1,0.08,0.0,5
22,39000,2.0,1.0,3.0,5.0,5000,18.21,1,0.13,1.0,4
27,75000,0.0,11.0,0.0,1.0,30000,10.65,1,0.4,0.0,5
24,30000,2.0,8.0,5.0,1.0,17000,11.99,1,0.57,0.0,3
32,164000,2.0,15.0,5.0,3.0,2400,14.42,1,0.01,0.0,10
26,53000,0.0,1.0,0.0,4.0,20000,16.35,1,0.38,1.0,4
21,88000,0.0,,3.0,4.0,10000,17.93,1,0.11,1.0,3
22,54000,0.0,2.0,2.0,3.0,7000,14.96,1,0.13,1.0,2
26,54000,2.0,11.0,5.0,1.0,4800,11.49,1,0.09,0.0,2
43,54000,0.0,0.0,4.0,3.0,9000,15.65,1,0.17,1.0,16
31,73000,0.0,1.0,4.0,3.0,20000,15.05,1,0.27,1.0,5
27,18835,0.0,2.0,2.0,3.0,6000,16.49,1,0.32,1.0,8
29,42000,2.0,2.0,4.0,2.0,1200,12.98,1,0.03,0.0,10
29,27911,0.0,1.0,2.0,4.0,5000,17.51,1,0.18,0.0,7
21,18000,0.0,5.0,2.0,1.0,1500,12.18,1,0.08,0.0,3
34,65000,0.0,3.0,4.0,0.0,20000,6.54,1,0.31,0.0,5
21,44000,2.0,5.0,2.0,3.0,6000,12.61,1,0.14,0.0,3
25,22000,2.0,9.0,1.0,0.0,5875,6.62,1,0.27,0.0,2
25,36400,0.0,2.0,0.0,1.0,18200,9.91,1,0.5,0.0,4
37,88000,0.0,4.0,1.0,6.0,25000,19.66,1,0.28,1.0,15
26,49000,2.0,10.0,5.0,4.0,13000,16.45,1,0.27,0.0,3
24,30000,2.0,8.0,4.0,2.0,5000,13.48,1,0.17,1.0,2
30,31000,2.0,14.0,4.0,1.0,2400,10.65,1,0.08,0.0,5
24,54000,0.0,1.0,0.0,4.0,20000,17.04,1,0.37,1.0,3
28,56664,2.0,12.0,0.0,3.0,16300,14.91,1,0.29,1.0,10
29,26400,0.0,5.0,2.0,2.0,7750,14.27,1,0.29,0.0,7
25,55000,0.0,2.0,1.0,2.0,18000,12.84,1,0.33,0.0,2
22,19200,0.0,0.0,3.0,1.0,4000,10.25,1,0.21,0.0,3
23,32000,0.0,4.0,4.0,1.0,5000,12.69,1,0.16,0.0,4
38,18000,0.0,4.0,0.0,2.0,3000,13.23,1,0.17,0.0,17
24,32640,0.0,5.0,1.0,1.0,2000,10.0,1,0.06,0.0,2
22,59000,2.0,7.0,4.0,3.0,4900,15.62,1,0.08,1.0,4
26,19200,3.0,0.0,0.0,2.0,7500,11.97,1,0.39,1.0,2
45,26000,0.0,17.0,2.0,0.0,10000,8.49,1,0.38,0.0,13
21,54000,0.0,0.0,3.0,3.0,1600,14.96,1,0.03,0.0,4
26,51000,0.0,10.0,0.0,1.0,5000,12.42,1,0.1,0.0,2
29,18000,0.0,2.0,4.0,1.0,3000,12.69,1,0.17,0.0,8
23,108000,2.0,7.0,4.0,1.0,18000,11.26,1,0.17,0.0,2
38,51000,0.0,3.0,4.0,1.0,17000,10.38,1,0.33,0.0,11
30,32004,0.0,1.0,0.0,1.0,24250,11.12,1,0.76,0.0,5
23,21000,0.0,6.0,5.0,0.0,7500,6.91,1,0.36,0.0,4
42,64464,2.0,13.0,2.0,4.0,30000,19.03,1,0.4,0.0,14
28,25000,0.0,0.0,4.0,5.0,5175,18.43,1,0.21,1.0,6
24,24000,0.0,2.0,1.0,3.0,3500,15.65,1,0.15,1.0,4
22,36000,0.0,4.0,0.0,1.0,10000,11.36,1,0.28,0.0,2
24,28000,0.0,0.0,0.0,3.0,5600,14.12,1,0.2,1.0,2
29,12000,0.0,0.0,0.0,1.0,5600,12.18,1,0.47,0.0,10
35,48000,0.0,6.0,2.0,0.0,17000,7.88,1,0.35,0.0,6
